benchmark,w_ops,w_keys,add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,compile_time (s),circuit_execution_time (s),galois_keys_generation_time (s),total_execution_time (s),Remaining_noise_budget,rotation_key_size (MB),Final_Cost
hamming_dist_32,0.3,0.7,7,1,0,8,0,3,17,2,64.173,0.911,0.223,1.134,292.5,36.2679,0.0
hamming_dist_32,0.2,0.8,7,1,0,20,0,3,29,2,84.719,1.390,0.113,1.503,292.0,18.1967,0.0
hamming_dist_32,0.1,0.9,7,1,0,20,0,3,29,2,84.792,1.395,0.113,1.507,292.0,18.1967,0.0
max_3,1.0,0.0,4,1,0,3,1,3,9,2,28.692,0.559,0.276,0.835,293.0,54.3391,0.0
max_3,0.9,0.1,4,1,0,3,1,3,9,2,26.595,0.558,0.276,0.835,293.0,54.3391,0.0
max_3,0.8,0.2,4,1,0,3,1,3,9,2,26.849,0.558,0.276,0.834,292.5,54.3391,0.0
max_3,0.7,0.3,4,1,0,3,1,3,9,2,34.024,0.559,0.276,0.835,293.0,54.3391,0.0
max_3,0.6,0.4,4,1,0,4,1,3,10,2,26.832,0.591,0.184,0.776,293.0,36.2679,0.0
max_3,0.5,0.5,4,1,0,4,1,3,10,2,26.800,0.591,0.184,0.776,293.0,36.2679,0.0
max_3,0.4,0.6,4,1,0,6,1,3,11,2,26.566,0.657,0.093,0.749,292.0,18.1967,0.0
max_3,0.3,0.7,4,1,0,6,1,3,11,2,26.902,0.657,0.093,0.749,292.0,18.1967,0.0
max_3,0.2,0.8,4,1,0,6,1,3,11,2,26.487,0.656,0.093,0.749,291.5,18.1967,0.0
max_3,0.1,0.9,4,1,0,6,1,3,11,2,26.836,0.657,0.093,0.749,292.0,18.1967,0.0
max_4,1.0,0.0,8,1,0,3,3,7,11,3,26.539,1.133,0.276,1.409,262.0,54.3391,0.0
max_4,0.9,0.1,8,1,0,3,3,7,11,3,27.066,1.138,0.278,1.415,262.0,54.3391,0.0
max_4,0.8,0.2,8,1,0,3,3,7,11,3,26.817,1.144,0.279,1.423,262.0,54.3391,0.0
max_4,0.7,0.3,8,1,0,6,3,7,14,3,27.571,1.240,0.093,1.334,262.0,18.1967,0.0
max_4,0.6,0.4,8,1,0,6,3,7,14,3,27.511,1.240,0.093,1.333,261.5,18.1967,0.0
max_4,0.5,0.5,8,1,0,6,3,7,14,3,27.656,1.241,0.093,1.334,262.0,18.1967,0.0
max_4,0.4,0.6,8,1,0,6,3,7,14,3,27.526,1.245,0.094,1.338,262.0,18.1967,0.0
max_4,0.3,0.7,8,1,0,6,3,7,14,3,27.687,1.242,0.093,1.336,262.0,18.1967,0.0
max_4,0.2,0.8,8,1,0,6,3,7,14,3,27.432,1.244,0.093,1.337,262.0,18.1967,0.0
max_4,0.1,0.9,8,1,0,6,3,7,14,3,27.608,1.239,0.093,1.332,262.0,18.1967,0.0
max_5,1.0,0.0,12,2,0,5,4,12,15,4,36.062,1.912,0.369,2.280,228.5,72.4103,0.0
max_5,0.9,0.1,12,2,0,5,4,12,15,4,36.927,1.933,0.371,2.303,229.0,72.4103,0.0
max_5,0.8,0.2,12,2,0,8,4,12,17,4,56.950,2.046,0.186,2.232,228.5,36.2679,0.0
max_5,0.7,0.3,12,2,0,8,4,12,17,4,56.933,2.045,0.188,2.233,229.0,36.2679,0.0
max_5,0.6,0.4,12,2,0,8,4,12,17,4,56.871,2.039,0.185,2.224,229.0,36.2679,0.0
max_5,0.5,0.5,12,2,0,7,4,12,16,4,56.992,2.004,0.185,2.190,228.0,36.2679,0.0
max_5,0.4,0.6,12,2,0,7,4,12,16,4,56.945,2.011,0.186,2.197,229.0,36.2679,0.0
max_5,0.3,0.7,12,2,0,19,4,12,22,4,79.688,2.414,0.094,2.508,228.0,18.1967,0.0
max_5,0.2,0.8,12,2,0,19,4,12,22,4,79.492,2.410,0.093,2.503,229.0,18.1967,0.0
max_5,0.1,0.9,12,2,0,19,4,12,22,4,78.784,2.410,0.094,2.504,228.5,18.1967,0.0
sort_3,1.0,0.0
sort_3,0.9,0.1
sort_3,0.8,0.2
sort_3,0.7,0.3
sort_3,0.6,0.4
sort_3,0.5,0.5
sort_3,0.4,0.6
sort_3,0.3,0.7
sort_3,0.2,0.8
sort_3,0.1,0.9
box_blur_4,1.0,0.0,5,0,0,1,0,0,5,0,27.797,0.139,0.095,0.233,357.0,18.1967,0.0
box_blur_4,0.9,0.1,5,0,0,1,0,0,5,0,26.682,0.137,0.093,0.230,357.0,18.1967,0.0
box_blur_4,0.8,0.2,5,0,0,1,0,0,5,0,27.564,0.138,0.094,0.232,357.0,18.1967,0.0
box_blur_4,0.7,0.3,5,0,0,1,0,0,5,0,26.570,0.137,0.094,0.231,357.0,18.1967,0.0
box_blur_4,0.6,0.4,5,0,0,2,0,0,6,0,27.636,0.171,0.093,0.264,357.0,18.1967,0.0
box_blur_4,0.5,0.5,5,0,0,2,0,0,6,0,26.550,0.171,0.093,0.264,356.5,18.1967,0.0
box_blur_4,0.4,0.6,5,0,0,4,0,0,8,0,27.486,0.241,0.094,0.335,356.0,18.1967,0.0
box_blur_4,0.3,0.7,5,0,0,4,0,0,8,0,26.651,0.241,0.095,0.336,355.5,18.1967,0.0
box_blur_4,0.2,0.8,5,0,0,4,0,0,8,0,27.753,0.240,0.093,0.333,356.0,18.1967,0.0
box_blur_4,0.1,0.9,5,0,0,4,0,0,8,0,26.599,0.239,0.093,0.333,356.0,18.1967,0.0
box_blur_8,1.0,0.0
box_blur_8,0.9,0.1
box_blur_8,0.8,0.2
box_blur_8,0.7,0.3
box_blur_8,0.6,0.4
box_blur_8,0.5,0.5
box_blur_8,0.4,0.6
box_blur_8,0.3,0.7
box_blur_8,0.2,0.8
box_blur_8,0.1,0.9
box_blur_16,1.0,0.0
box_blur_16,0.9,0.1
box_blur_16,0.8,0.2
box_blur_16,0.7,0.3
box_blur_16,0.6,0.4
box_blur_16,0.5,0.5
box_blur_16,0.4,0.6
box_blur_16,0.3,0.7
box_blur_16,0.2,0.8
box_blur_16,0.1,0.9
box_blur_32,1.0,0.0
box_blur_32,0.9,0.1
box_blur_32,0.8,0.2
box_blur_32,0.7,0.3
box_blur_32,0.6,0.4
box_blur_32,0.5,0.5
box_blur_32,0.4,0.6
box_blur_32,0.3,0.7
box_blur_32,0.2,0.8
box_blur_32,0.1,0.9
dot_product_4,1.0,0.0,2,0,0,3,0,1,6,1,34.093,0.296,0.334,0.629,325.0,54.3391,0.0
dot_product_4,0.9,0.1,2,0,0,3,0,1,6,1,31.935,0.296,0.333,0.629,325.0,54.3391,0.0
dot_product_4,0.8,0.2,2,0,0,3,0,1,6,1,31.617,0.296,0.333,0.629,325.0,54.3391,0.0
dot_product_4,0.7,0.3,2,0,0,3,0,1,6,1,31.911,0.296,0.333,0.629,324.5,54.3391,0.0
